Job Zone,Code,Occupation,Data-level,url,Median Wage,Projected Growth,Projected Job Openings,ai_proof_score,final_ranking,key_drivers
3,29-2042.00,Emergency Medical Technicians,Y,https://www.onetonline.org/link/summary/29-2042.00,"$19.88 hourly, $41,340 annual",Faster than average (5% to 6%),"14,100",4.3,0.811,"EMTs are irreplaceable for physical presence in unstructured, life-or-death environments where rapid judgment calls and hands-on care are essential. They are licensed with direct legal liability. Trust in the provider matters deeply to patients and families. However, the role is somewhat standardized—protocols are well-mapped, and decision trees are relatively clear compared to physician judgment."
5,19-1041.00,Epidemiologists,Y,https://www.onetonline.org/link/summary/19-1041.00,"$40.38 hourly, $83,980 annual",Much faster than average (7% or higher),800,4.3,0.808,"Epidemiologists operate at the intersection of novel judgment (novel pathogens, emerging outbreaks) and legal accountability (public health mandates, regulatory enforcement). Deep contextual knowledge of local health systems, stakeholder navigation, and ability to be transformed by outbreak experience are core. Strong A10 score reflects that epidemiologists will oversee AI predictive systems and outbreak modeling."
3,53-2012.00,Commercial Pilots,Y,https://www.onetonline.org/link/summary/53-2012.00,"$122,670 annual",Faster than average (5% to 6%),"6,600",4.4,0.807,"Federal aviation regulation mandates human pilot at the controls and liable for safety; no AI or autonomous system can legally substitute regardless of capability. Judgment in emergency situations (engine failure, severe weather, medical event at 35,000 feet) is genuinely novel and catastrophic. Passenger trust in human pilots is psychologically core—AI-only flight would face massive adoption barriers. Accumulated experience navigating aircraft quirks and airline operations is valuable context."
4,11-3021.00,Computer and Information Systems Managers,Y,https://www.onetonline.org/link/summary/11-3021.00,"$82.31 hourly, $171,200 annual",Much faster than average (7% or higher),"55,600",3.9,0.801,"Deep organizational context (A5=4) and political/stakeholder navigation (A6=4) are core to the role; IT decisions are entangled with organizational strategy and competing agendas. Novel judgment in technology decisions is required (A3=4), though many decisions follow established best practices. Significant administrative burden (A9=3) will be reduced by AI tooling."
5,29-1223.00,Psychiatrists,Y,https://www.onetonline.org/link/summary/29-1223.00,"$115.00+ hourly, $239,200+ annual",Faster than average (5% to 6%),900,4.7,0.801,"Psychiatrists benefit from maximal defensive protection: direct legal liability for treatment decisions, trust as the core product, novel high-stakes judgment in ambiguous situations, and deep transformation through therapeutic relationships. Simultaneously, they face enormous administrative burden (charting, insurance authorization, EHR data entry) that AI could compress, and they will manage AI-assisted diagnostics and treatment planning tools."
3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",Y,https://www.onetonline.org/link/summary/47-2152.00,"$30.27 hourly, $62,970 annual",Faster than average (5% to 6%),"44,000",4.0,0.799,"Plumbers and pipefitters are protected by high physical presence in highly unstructured building/site environments requiring significant manual dexterity and spatial problem-solving. They must navigate variable existing infrastructure and code constraints—requiring real-time judgment. Licensure and accountability add resilience. AI can assist with diagnostics, code lookups, and parts identification, allowing practitioners to focus on complex installations and troubleshooting."
4,17-2051.02,Water/Wastewater Engineers,Y,https://www.onetonline.org/link/summary/17-2051.02,"$47.88 hourly, $99,590 annual",Faster than average (5% to 6%),"23,600",4.1,0.797,Professional engineering license (PE) with legal liability for public safety is a high barrier; law requires human engineer stamp and certification regardless of AI capability. Novel design judgment for novel water treatment challenges and infrastructure problems is frequent and high-stakes. Downstream demand expands as aging water infrastructure requires redesign for climate resilience.
5,11-3031.03,Investment Fund Managers,Y,https://www.onetonline.org/link/summary/11-3031.03,"$77.74 hourly, $161,700 annual",Much faster than average (7% or higher),"74,600",3.8,0.795,"Trust in human judgment and fiduciary accountability (A2=5, A4=4) are central to institutional investment management—clients specifically hire the manager's decision-making. Novel, high-stakes judgment on market conditions and portfolio construction (A3=5) remains genuinely difficult. Deep org and market context (A5=4) accumulated over years is substantial competitive moat."
3,47-4021.00,Elevator and Escalator Installers and Repairers,Y,https://www.onetonline.org/link/summary/47-4021.00,"$51.24 hourly, $106,580 annual",Faster than average (5% to 6%),"2,000",4.5,0.793,"This trade absolutely requires physical presence in unstructured, high-stakes environments; errors cause safety hazards and legal liability. Judgment is essential—diagnosing equipment failures, adapting to building layouts, and making real-time safety decisions cannot be automated. As buildings become smarter and more complex, demand for skilled technicians who understand both legacy and new systems will grow."
4,11-9151.00,Social and Community Service Managers,Y,https://www.onetonline.org/link/summary/11-9151.00,"$37.61 hourly, $78,240 annual",Faster than average (5% to 6%),"18,600",4.1,0.792,"Deep organizational knowledge of community ecosystems, political/stakeholder navigation, and trust relationships are irreplaceable defenses. The role regularly makes novel judgments in ambiguous situations (funding allocation, program design, crisis response) and is accountable to boards and funders. AI can handle administrative burden and data analysis, freeing managers for strategy."
4,15-1299.06,Digital Forensics Analysts,Y,https://www.onetonline.org/link/summary/15-1299.06,"$52.39 hourly, $108,970 annual",Much faster than average (7% or higher),"31,300",3.9,0.789,"Digital forensics analysts must provide legally defensible chain-of-custody evidence and expert testimony, making human accountability (A4=5) a hard ceiling that AI cannot cross. They navigate novel attack vectors and obfuscation techniques, requiring genuine judgment (A3=4) in evolving threat landscapes. Deep technical context and organizational knowledge (A5=4) are substantial assets."
4,13-1081.01,Logistics Engineers,Y,https://www.onetonline.org/link/summary/13-1081.01,"$38.89 hourly, $80,880 annual",Much faster than average (7% or higher),"26,400",3.9,0.785,"Engineers engage in novel design judgment (network optimization, facility layout, new technology integration), organizational navigation across capital projects, and some creative problem-solving. More importantly, they will be the domain experts who architect, validate, and oversee increasingly autonomous logistics optimization systems—their technical expertise becomes more valuable as systems become more complex."
3,49-9041.00,Industrial Machinery Mechanics,Y,https://www.onetonline.org/link/summary/49-9041.00,"$30.65 hourly, $63,760 annual",Much faster than average (7% or higher),"45,700",3.8,0.784,"Core value is hands-on physical presence in unstructured factory environments, diagnosing and fixing machinery in ways that require embodied dexterity and real-time judgment. Deep organizational knowledge of specific equipment and workarounds provides additional protection."
3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Y,https://www.onetonline.org/link/summary/49-9021.00,"$28.75 hourly, $59,810 annual",Much faster than average (7% or higher),"40,100",3.8,0.782,"Strong physical presence in unstructured environments (homes, commercial spaces with varied layouts) and hands-on dexterity requirements provide meaningful protection. However, judgment is largely pattern-matching within well-documented HVAC systems, and no legal accountability requirement exists. Some administrative burden (diagnostics documentation, service calls scheduling) could be compressed by AI, freeing time for more installations."
4,17-2072.00,"Electronics Engineers, Except Computer",Y,https://www.onetonline.org/link/summary/17-2072.00,"$61.34 hourly, $127,590 annual",Faster than average (5% to 6%),"5,700",4.2,0.779,"Professional licensure (PE) with direct legal accountability and novel judgment in circuit design, signal integrity, and systems integration of high-stakes electronics creates strong legal/judgment defense. Deep technical context, client-specific knowledge, and need for creative problem-solving in new design challenges provide resilience. Well-positioned to direct, validate, and manage AI-augmented design tools; demand grows as AI handles routine design optimization."
4,11-9111.00,Medical and Health Services Managers,Y,https://www.onetonline.org/link/summary/11-9111.00,"$56.71 hourly, $117,960 annual",Much faster than average (7% or higher),"62,100",3.7,0.779,"Health services managers operate at the nexus of organizational complexity, regulatory compliance, and stakeholder negotiation. They require deep institutional knowledge (A5: 4), political navigation (A6: 4), and direct accountability for compliance and outcomes (A4: 4). Administrative burden (A9: 4) is significant, but AI tools will likely expand their strategic scope rather than replace them."
4,17-2141.00,Mechanical Engineers,Y,https://www.onetonline.org/link/summary/17-2141.00,"$49.19 hourly, $102,320 annual",Much faster than average (7% or higher),"18,100",3.9,0.777,"Mechanical engineers regularly make high-stakes design judgments in novel situations and carry professional liability for safety and performance. They accumulate deep domain knowledge and institutional understanding of company processes. AI tools for simulation, optimization, and design generation will automate routine tasks but cannot replace judgment in complex trade-offs."
3,15-1299.08,Computer Systems Engineers/Architects,Y,https://www.onetonline.org/link/summary/15-1299.08,"$52.39 hourly, $108,970 annual",Much faster than average (7% or higher),"31,300",3.8,0.776,"Systems architects regularly navigate novel, high-stakes decisions in complex, ambiguous technical environments where failure is costly—this genuine judgment provides meaningful defense. The role accumulates deep organizational knowledge of legacy systems and technical debt. Strong offensive score reflects that AI will handle routine design patterns and code generation, freeing architects for strategic decisions and stakeholder alignment."
4,15-1299.07,Blockchain Engineers,Y,https://www.onetonline.org/link/summary/15-1299.07,"$52.39 hourly, $108,970 annual",Much faster than average (7% or higher),"31,300",3.8,0.776,"Blockchain engineering benefits significantly from AI systems handling infrastructure optimization, threat detection, and code validation—freeing experts to focus on novel protocol design and security architecture. Novel judgment in emerging cryptographic and consensus challenges provides moderate defensive protection, but limited physical or accountability barriers. Strong offensive position as domain expertise becomes more valuable when AI handles commodity engineering tasks."
